ORIGIN,ORIGIN_CITY,AIRLINE,Year,flights,delayed,avg_delay,LATITUDE,LONGITUDE,connections,pct_delayed
DAL,Dallas,Alaska Airlines Inc.,2022,78,25,-1.6363636363636365,32.84711,-96.85177,"['SEA', 'SFO', 'LAX']",32.05128205128205
DAL,Dallas,Delta Air Lines Inc.,2022,156,47,8.283870967741935,32.84711,-96.85177,['ATL'],30.128205128205128
DAL,Dallas,SkyWest Airlines Inc.,2022,11,2,-11.090909090909092,32.84711,-96.85177,"['SFO', 'LAX']",18.181818181818183
DAL,Dallas,Southwest Airlines Co.,2022,7110,2922,6.988559694925198,32.84711,-96.85177,"['TPA', 'MCI', 'MKE', 'BWI', 'AUS', 'IND', 'ELP', 'LAS', 'LIT', 'LGA', 'LAX', 'PNS', 'MYR', 'SAT', 'MSY', 'DEN', 'PHX', 'ABQ', 'LBB', 'MCO', 'SNA', 'MIA', 'HOU', 'CMH', 'MDW', 'ORD', 'MEM', 'BNA', 'SAN', 'ATL', 'TUL', 'SAV', 'COS', 'AMA', 'VPS', 'LGB', 'BHM', 'SJC', 'OAK', 'PDX', 'IAH', 'ONT', 'CHS', 'MSP', 'CLT', 'PIT', 'OMA', 'PHL', 'SLC', 'SMF', 'ORF', 'SEA', 'BUR', 'SDF', 'HDN', 'RNO', 'PSP', 'JAX', 'DTW', 'BZN']",41.097046413502106
DAY,Dayton,Delta Air Lines Inc.,2022,101,12,-11.727272727272727,39.90238,-84.21938,['ATL'],11.881188118811881
DAY,Dayton,Endeavor Air Inc.,2022,72,18,27.608695652173914,39.90238,-84.21938,"['DTW', 'ATL', 'LGA']",25.0
DAY,Dayton,Envoy Air,2022,63,14,-10.761904761904763,39.90238,-84.21938,"['ORD', 'CLT']",22.22222222222222
DAY,Dayton,PSA Airlines Inc.,2022,157,43,-0.07692307692307693,39.90238,-84.21938,"['CLT', 'PHL']",27.388535031847134
DAY,Dayton,Republic Airline,2022,74,24,9.028571428571428,39.90238,-84.21938,['LGA'],32.432432432432435
DAY,Dayton,SkyWest Airlines Inc.,2022,21,4,20.333333333333332,39.90238,-84.21938,['DTW'],19.047619047619047
DAY,Dayton,United Air Lines Inc.,2022,2,2,67.0,39.90238,-84.21938,['ORD'],100.0
DBQ,Dubuque,Envoy Air,2022,82,10,-8.048780487804878,42.40296,-90.70917,['ORD'],12.195121951219512
DEN,Denver,Alaska Airlines Inc.,2022,206,80,8.015,39.85841,-104.667,"['PDX', 'SEA', 'ANC']",38.83495145631068
DEN,Denver,Allegiant Air,2022,33,18,7.696969696969697,39.85841,-104.667,"['TYS', 'AVL', 'PIA', 'ATW']",54.54545454545454
DEN,Denver,American Airlines Inc.,2022,682,237,8.852187028657617,39.85841,-104.667,"['CLT', 'PHX', 'ORD', 'MIA', 'PHL', 'AUS', 'LAX']",34.75073313782991
DEN,Denver,Delta Air Lines Inc.,2022,1204,438,6.268085106382979,39.85841,-104.667,"['ATL', 'MSP', 'LAX', 'DTW', 'LGA', 'SLC', 'JFK', 'SEA', 'BOS']",36.37873754152824
DEN,Denver,Envoy Air,2022,1,1,39.0,39.85841,-104.667,['AUS'],100.0
DEN,Denver,Frontier Airlines Inc.,2022,1967,907,11.195020746887966,39.85841,-104.667,"['MCO', 'OKC', 'BUF', 'MSP', 'LAS', 'PHX', 'SFO', 'IAH', 'CMH', 'SAN', 'ATL', 'DSM', 'SMF', 'MCI', 'JAX', 'MSN', 'MSO', 'IND', 'MIA', 'SAT', 'ONT', 'SLC', 'MEM', 'ELP', 'DRO', 'PNS', 'GRR', 'AUS', 'MSY', 'PHL', 'CLT', 'PDX', 'ROC', 'TPA', 'ORD', 'LIT', 'FSD', 'SYR', 'BWI', 'OMA', 'MYR', 'FAT', 'FAR', 'FCA', 'MDW', 'CLE', 'BNA', 'OAK', 'BUR', 'MKE', 'BTV', 'HOU', 'DTW', 'PVD', 'SDF', 'MDT', 'GRB', 'PIT', 'SEA', 'SNA', 'HSV', 'ORF', 'TYS', 'XNA', 'ALB', 'ABQ', 'GJT', 'TUL']",46.110828673106255
DEN,Denver,JetBlue Airways,2022,312,178,52.02970297029703,39.85841,-104.667,"['LGA', 'JFK', 'BOS']",57.05128205128205
DEN,Denver,SkyWest Airlines Inc.,2022,5194,1914,8.14557715192384,39.85841,-104.667,"['SAV', 'FAR', 'MLI', 'BOI', 'AUS', 'LAX', 'BNA', 'CNY', 'DRO', 'JMS', 'LAR', 'EGE', 'CPR', 'RIC', 'MEM', 'CLT', 'BTM', 'XWA', 'COS', 'OMA', 'RAP', 'TUS', 'SEA', 'LBB', 'BFL', 'MRY', 'EUG', 'MKE', 'OKC', 'SGF', 'ASE', 'BHM', 'MCI', 'ONT', 'SJC', 'GJT', 'TVC', 'PUB', 'TYS', 'COD', 'ELP', 'SLC', 'GCC', 'ATL', 'XNA', 'LIT', 'ATW', 'HDN', 'IDA', 'GTF', 'SBP', 'FCA', 'ACV', 'ICT', 'HLN', 'MFR', 'PHX', 'SAT', 'PSP', 'RKS', 'CMH', 'SBA', 'SUX', 'DSM', 'DTW', 'AMA', 'LWS', 'MOT', 'FSD', 'BZN', 'GUC', 'VEL', 'FAT', 'HSV', 'ABQ', 'SDF', 'JAC', 'PDX', 'GSP', 'CHS', 'BUR', 'JLN', 'ORF', 'TUL', 'FLG', 'DVL', 'HYS', 'BIL', 'SYR', 'MSP', 'HOB', 'DIK', 'WYS', 'GEG', 'SAN', 'MSO', 'MSN', 'SAF', 'PNS', 'SMF', 'VPS', 'RNO', 'GRR']",36.850211782826335
DEN,Denver,Southwest Airlines Co.,2022,9438,4790,11.969844789356985,39.85841,-104.667,"['BZN', 'BNA', 'SNA', 'DSM', 'MDW', 'OAK', 'BUR', 'SFO', 'HOU', 'SLC', 'BOI', 'SAN', 'OKC', 'SEA', 'SJC', 'MSY', 'ONT', 'MIA', 'LAX', 'PHX', 'DAL', 'SMF', 'LIT', 'IAH', 'TUL', 'LAS', 'MKE', 'TPA', 'ELP', 'SBA', 'PDX', 'MCO', 'LGB', 'OMA', 'MCI', 'GEG', 'BHM', 'COS', 'PHL', 'IND', 'AUS', 'MSP', 'ABQ', 'LGA', 'BWI', 'ATL', 'CMH', 'SAT', 'ICT', 'BOS', 'TUS', 'ORD', 'CLT', 'RNO', 'CHS', 'HDN', 'MEM', 'PSP', 'PIT', 'JAX', 'SDF', 'BUF', 'CLE', 'AMA', 'DTW', 'FAT', 'ORF', 'PNS', 'LBB', 'EUG', 'GRR', 'RIC', 'ALB']",50.752278025005296
DEN,Denver,Spirit Air Lines,2022,178,82,13.430232558139535,39.85841,-104.667,"['IAH', 'LAS', 'MIA', 'LAX', 'DTW']",46.06741573033708
DEN,Denver,United Air Lines Inc.,2022,8868,3650,10.712600229095074,39.85841,-104.667,"['MSP', 'MKE', 'ORD', 'LAX', 'IAH', 'MSN', 'SBA', 'LGA', 'BWI', 'ONT', 'MSY', 'SAN', 'PDX', 'RNO', 'PHX', 'BOI', 'TUS', 'GRR', 'EWR', 'RAP', 'SJC', 'MCO', 'PIT', 'IND', 'SFO', 'JAC', 'FSD', 'OGG', 'SEA', 'LAS', 'AUS', 'DSM', 'HNL', 'BZN', 'OMA', 'ABQ', 'TUL', 'BUR', 'SMF', 'BOS', 'BNA', 'ELP', 'MSO', 'EUG', 'SNA', 'PHL', 'BIL', 'PSP', 'SAV', 'GEG', 'SAT', 'ATL', 'TPA', 'FCA', 'SYR', 'LIH', 'ANC', 'SDF', 'CLE', 'CMH', 'PWM', 'RIC', 'MFR', 'SLC', 'MCI', 'COS', 'ICT', 'MIA', 'DTW', 'CHS', 'FAT', 'BTV', 'CLT', 'MEM', 'ORF', 'JAX', 'OKC', 'HDN', 'GTF', 'GJT', 'TVC']",41.15922417681552
DHN,Dothan,Endeavor Air Inc.,2022,94,18,-0.7419354838709677,31.32134,-85.44963,['ATL'],19.148936170212767
DIK,Dickinson,SkyWest Airlines Inc.,2022,7,4,64.16666666666667,46.79739,-102.80195,['DEN'],57.14285714285714
DLG,Dillingham,Alaska Airlines Inc.,2022,6,1,-5.333333333333333,59.04541,-158.50334,['ANC'],16.666666666666664
DLG,Dillingham,Horizon Air,2022,28,20,22.357142857142858,59.04541,-158.50334,['ANC'],71.42857142857143
DLH,Duluth,Endeavor Air Inc.,2022,41,14,8.829268292682928,46.84209,-92.19365,['MSP'],34.146341463414636
DLH,Duluth,Republic Airline,2022,12,8,6.2,46.84209,-92.19365,['ORD'],66.66666666666666
DLH,Duluth,SkyWest Airlines Inc.,2022,123,36,9.598360655737705,46.84209,-92.19365,"['MSP', 'ORD']",29.268292682926827
DRO,Durango,Frontier Airlines Inc.,2022,6,3,29.166666666666668,37.15152,-107.75377,"['LAS', 'DEN']",50.0
DRO,Durango,Mesa Airlines Inc.,2022,21,9,4.0476190476190474,37.15152,-107.75377,['PHX'],42.857142857142854
DRO,Durango,SkyWest Airlines Inc.,2022,203,72,16.049751243781095,37.15152,-107.75377,"['DEN', 'PHX']",35.467980295566505
DSM,Des Moines,Allegiant Air,2022,144,74,13.645390070921986,41.53493,-93.66068,"['HOU', 'SAN', 'AZA', 'EWR', 'LAS', 'SNA', 'BNA', 'AUS', 'LAX', 'PDX', 'VPS', 'PSP']",51.388888888888886
DSM,Des Moines,American Airlines Inc.,2022,107,43,33.76923076923077,41.53493,-93.66068,"['PHX', 'CLT']",40.18691588785047
DSM,Des Moines,Delta Air Lines Inc.,2022,91,16,-7.511111111111111,41.53493,-93.66068,['ATL'],17.582417582417584
DSM,Des Moines,Endeavor Air Inc.,2022,289,65,-0.47183098591549294,41.53493,-93.66068,"['DTW', 'ATL', 'MSP', 'LGA']",22.491349480968857
DSM,Des Moines,Envoy Air,2022,199,50,-0.441025641025641,41.53493,-93.66068,"['ORD', 'CLT', 'MIA']",25.125628140703515
DSM,Des Moines,Frontier Airlines Inc.,2022,39,22,15.0,41.53493,-93.66068,"['LAS', 'DEN', 'MCO']",56.41025641025641
DSM,Des Moines,Mesa Airlines Inc.,2022,98,24,-2.234042553191489,41.53493,-93.66068,"['IAH', 'ORD']",24.489795918367346
DSM,Des Moines,PSA Airlines Inc.,2022,34,7,-10.575757575757576,41.53493,-93.66068,['CLT'],20.588235294117645
DSM,Des Moines,Republic Airline,2022,9,3,30.714285714285715,41.53493,-93.66068,"['ORD', 'MIA']",33.33333333333333
DSM,Des Moines,SkyWest Airlines Inc.,2022,230,66,10.982456140350877,41.53493,-93.66068,"['ORD', 'PHX', 'IAH', 'MSP', 'DEN', 'SLC', 'DTW']",28.695652173913043
DSM,Des Moines,Southwest Airlines Co.,2022,72,18,-2.9857142857142858,41.53493,-93.66068,"['DEN', 'LAS']",25.0
DSM,Des Moines,United Air Lines Inc.,2022,216,58,-1.0324074074074074,41.53493,-93.66068,"['DEN', 'ORD', 'IAH']",26.851851851851855
DTW,Detroit,Alaska Airlines Inc.,2022,34,14,3.40625,42.21206,-83.34884,['SEA'],41.17647058823529
DTW,Detroit,American Airlines Inc.,2022,237,57,-1.4581497797356828,42.21206,-83.34884,"['CLT', 'MIA', 'PHX']",24.050632911392405
DTW,Detroit,Delta Air Lines Inc.,2022,5516,1551,-0.13749309773605742,42.21206,-83.34884,"['TPA', 'PHX', 'LGA', 'BOS', 'MIA', 'PHL', 'ATL', 'MKE', 'LAS', 'ORD', 'SLC', 'SFO', 'LAX', 'SEA', 'TVC', 'CLT', 'SAN', 'BWI', 'BUF', 'BNA', 'SAT', 'IND', 'GRR', 'MCO', 'EWR', 'CHS', 'DEN', 'CLE', 'AUS', 'JAX', 'MEM', 'MSP', 'MSY', 'PIT', 'MYR', 'IAH', 'MCI', 'MSN', 'SNA', 'PDX', 'SAV', 'PWM', 'PVD', 'RIC', 'GSP', 'ORF', 'CMH', 'JFK', 'BZN', 'DAB', 'HNL']",28.118201595358954
DTW,Detroit,Endeavor Air Inc.,2022,1633,418,-0.16998754669987548,42.21206,-83.34884,"['TVC', 'CHA', 'LEX', 'AZO', 'TYS', 'IND', 'JFK', 'SYR', 'CWA', 'BGM', 'ROC', 'MEM', 'DSM', 'HSV', 'GRB', 'ATW', 'ALB', 'DAY', 'RIC', 'GSP', 'LAN', 'SCE', 'SDF', 'CLE', 'MSN', 'EWR', 'MDW', 'PHL', 'ORF', 'PIT', 'BTV', 'PVD', 'MQT', 'BUF', 'MKE', 'CMH', 'MDT', 'PWM', 'SAV']",25.597060624617267
DTW,Detroit,Envoy Air,2022,128,29,-2.3583333333333334,42.21206,-83.34884,"['ORD', 'MIA']",22.65625
DTW,Detroit,Frontier Airlines Inc.,2022,101,53,13.95959595959596,42.21206,-83.34884,"['MCO', 'LAS', 'PHX', 'DEN', 'TPA', 'ATL', 'MIA']",52.475247524752476
DTW,Detroit,JetBlue Airways,2022,246,122,25.173160173160174,42.21206,-83.34884,"['JFK', 'BOS']",49.59349593495935
DTW,Detroit,Mesa Airlines Inc.,2022,28,10,4.153846153846154,42.21206,-83.34884,['IAH'],35.714285714285715
DTW,Detroit,PSA Airlines Inc.,2022,99,22,-0.7717391304347826,42.21206,-83.34884,"['PHL', 'CLT']",22.22222222222222
DTW,Detroit,Republic Airline,2022,681,185,2.486280487804878,42.21206,-83.34884,"['EWR', 'LEX', 'ORD', 'LGA', 'CMH', 'PIT', 'PHL', 'MKE', 'CLT']",27.165932452276063
DTW,Detroit,SkyWest Airlines Inc.,2022,2821,937,8.693001443001442,42.21206,-83.34884,"['PHL', 'HPN', 'ORF', 'MEM', 'CIU', 'PIT', 'ALB', 'RIC', 'CLE', 'MDW', 'OMA', 'ORD', 'APN', 'MQT', 'MSN', 'MKE', 'PLN', 'CMH', 'SYR', 'SCE', 'DAY', 'FWA', 'DEN', 'ROC', 'BTV', 'SDF', 'IAH', 'PVD', 'IND', 'HSV', 'TVC', 'ESC', 'GSP', 'GRB', 'EWR', 'MDT', 'PWM', 'BHM', 'ATW', 'LSE', 'LAN', 'DSM', 'GRR', 'LEX', 'BNA', 'BUF', 'SBN', 'CHS']",33.215171924849344
DTW,Detroit,Southwest Airlines Co.,2022,430,138,3.6823821339950373,42.21206,-83.34884,"['MDW', 'BNA', 'DEN', 'BWI', 'LAS', 'PHX', 'HOU', 'MCO']",32.093023255813954
DTW,Detroit,Spirit Air Lines,2022,822,280,3.6633663366336635,42.21206,-83.34884,"['LAX', 'LGA', 'MSY', 'IAH', 'ATL', 'MCO', 'LAS', 'TPA', 'PHL', 'MIA', 'MYR', 'SAN', 'MSP', 'DEN', 'PHX', 'BWI']",34.0632603406326
DTW,Detroit,United Air Lines Inc.,2022,138,61,10.569343065693431,42.21206,-83.34884,"['EWR', 'DEN', 'ORD', 'IAH']",44.20289855072464
DVL,Devils Lake,SkyWest Airlines Inc.,2022,58,19,-1.9423076923076923,48.11425,-98.90878,"['JMS', 'DEN']",32.758620689655174
EAU,Eau Claire,SkyWest Airlines Inc.,2022,112,16,-2.1607142857142856,44.86526,-91.48507,['ORD'],14.285714285714285
EGE,Eagle,American Airlines Inc.,2022,37,14,7.029411764705882,39.64257,-106.9177,"['MIA', 'JFK', 'ORD']",37.83783783783784
EGE,Eagle,Delta Air Lines Inc.,2022,11,8,12.181818181818182,39.64257,-106.9177,['ATL'],72.72727272727273
EGE,Eagle,SkyWest Airlines Inc.,2022,160,55,1.6470588235294117,39.64257,-106.9177,"['LAX', 'DEN', 'SFO', 'ORD', 'PHX', 'AUS']",34.375
EGE,Eagle,United Air Lines Inc.,2022,54,20,4.981481481481482,39.64257,-106.9177,"['IAH', 'EWR', 'ORD']",37.03703703703704
EKO,Elko,SkyWest Airlines Inc.,2022,31,6,54.193548387096776,40.82493,-115.7917,['SLC'],19.35483870967742
ELP,El Paso,Alaska Airlines Inc.,2022,29,6,-15.172413793103448,31.80667,-106.37781,['SEA'],20.689655172413794
ELP,El Paso,Allegiant Air,2022,11,5,23.181818181818183,31.80667,-106.37781,['LAS'],45.45454545454545
ELP,El Paso,American Airlines Inc.,2022,18,7,-3.3333333333333335,31.80667,-106.37781,['PHX'],38.88888888888889
ELP,El Paso,Delta Air Lines Inc.,2022,72,10,-9.577464788732394,31.80667,-106.37781,['ATL'],13.88888888888889
ELP,El Paso,Envoy Air,2022,207,67,0.6582914572864321,31.80667,-106.37781,"['AUS', 'ORD']",32.367149758454104
ELP,El Paso,Frontier Airlines Inc.,2022,57,25,6.350877192982456,31.80667,-106.37781,"['DEN', 'MCO', 'LAS']",43.859649122807014
ELP,El Paso,Horizon Air,2022,5,1,-6.6,31.80667,-106.37781,['SEA'],20.0
ELP,El Paso,Mesa Airlines Inc.,2022,264,45,-1.649805447470817,31.80667,-106.37781,"['IAH', 'PHX']",17.045454545454543
ELP,El Paso,Republic Airline,2022,22,4,-10.0,31.80667,-106.37781,['ORD'],18.181818181818183
ELP,El Paso,SkyWest Airlines Inc.,2022,264,70,4.88030888030888,31.80667,-106.37781,"['ORD', 'DEN', 'LAX', 'PHX', 'IAH', 'AUS']",26.515151515151516
ELP,El Paso,Southwest Airlines Co.,2022,928,336,5.714601769911504,31.80667,-106.37781,"['DAL', 'AUS', 'DEN', 'PHX', 'HOU', 'LAS', 'LAX', 'SAT', 'SAN']",36.206896551724135
ELP,El Paso,United Air Lines Inc.,2022,17,5,2.0,31.80667,-106.37781,"['DEN', 'IAH']",29.411764705882355
ERI,Erie,PSA Airlines Inc.,2022,19,7,13.0,42.08202,-80.17622,['CLT'],36.84210526315789
ESC,Escanaba,SkyWest Airlines Inc.,2022,71,23,13.318840579710145,45.72267,-87.09373,"['MSP', 'DTW', 'PLN']",32.3943661971831
EUG,Eugene,Allegiant Air,2022,54,22,4.450980392156863,44.12326,-123.21869,"['SNA', 'OAK', 'PSP', 'LAX', 'AZA', 'SAN', 'LAS']",40.74074074074074
EUG,Eugene,American Airlines Inc.,2022,32,8,-2.375,44.12326,-123.21869,['PHX'],25.0
EUG,Eugene,Horizon Air,2022,179,75,7.853932584269663,44.12326,-123.21869,['SEA'],41.899441340782126
EUG,Eugene,Mesa Airlines Inc.,2022,19,5,-2.8947368421052633,44.12326,-123.21869,['PHX'],26.31578947368421
EUG,Eugene,SkyWest Airlines Inc.,2022,346,83,-1.5436046511627908,44.12326,-123.21869,"['LAX', 'SLC', 'SFO', 'SEA', 'DEN', 'PHX']",23.98843930635838
EUG,Eugene,Southwest Airlines Co.,2022,121,45,4.916666666666667,44.12326,-123.21869,"['LAS', 'OAK', 'SJC', 'DEN']",37.1900826446281
EUG,Eugene,United Air Lines Inc.,2022,147,54,8.090277777777779,44.12326,-123.21869,"['SFO', 'DEN', 'ORD', 'LAX']",36.734693877551024
EVV,Evansville,Allegiant Air,2022,5,2,7.2,38.03799,-87.53063,['VPS'],40.0
EVV,Evansville,Delta Air Lines Inc.,2022,28,10,-6.428571428571429,38.03799,-87.53063,['ATL'],35.714285714285715
EVV,Evansville,Endeavor Air Inc.,2022,55,13,3.150943396226415,38.03799,-87.53063,['ATL'],23.636363636363637
EVV,Evansville,Envoy Air,2022,16,4,-9.375,38.03799,-87.53063,['ORD'],25.0
EVV,Evansville,SkyWest Airlines Inc.,2022,5,1,-8.8,38.03799,-87.53063,['ATL'],20.0
EWR,Newark,Alaska Airlines Inc.,2022,436,191,10.827102803738319,40.6925,-74.16866,"['LAX', 'SEA', 'SFO', 'SAN', 'PDX']",43.80733944954128
EWR,Newark,Allegiant Air,2022,61,25,9.711864406779661,40.6925,-74.16866,"['TYS', 'AVL', 'DSM', 'SAV', 'VPS', 'GRR']",40.98360655737705
EWR,Newark,American Airlines Inc.,2022,924,327,12.152808988764045,40.6925,-74.16866,"['CLT', 'MIA', 'ORD', 'PHX']",35.38961038961039
EWR,Newark,Delta Air Lines Inc.,2022,535,155,12.041420118343195,40.6925,-74.16866,"['DTW', 'ATL', 'MSP', 'SLC']",28.971962616822427
EWR,Newark,Endeavor Air Inc.,2022,37,8,-9.805555555555555,40.6925,-74.16866,"['BOS', 'DTW']",21.62162162162162
EWR,Newark,Envoy Air,2022,28,8,-4.615384615384615,40.6925,-74.16866,['ORD'],28.57142857142857
EWR,Newark,Frontier Airlines Inc.,2022,9,1,34.375,40.6925,-74.16866,"['MCO', 'TPA', 'MIA', 'ATL']",11.11111111111111
EWR,Newark,JetBlue Airways,2022,648,259,9.906300484652666,40.6925,-74.16866,"['TPA', 'LAX', 'MCO', 'PHX', 'SJU', 'BOS', 'MIA', 'SAN', 'SFO', 'LAS', 'STT', 'CHS', 'JAX', 'AUS', 'ATL']",39.96913580246913
EWR,Newark,PSA Airlines Inc.,2022,2,1,28.5,40.6925,-74.16866,['CLT'],50.0
EWR,Newark,Republic Airline,2022,3231,1146,8.113398582517718,40.6925,-74.16866,"['CMH', 'BOS', 'ALB', 'SYR', 'JAX', 'GSP', 'PIT', 'MSP', 'BNA', 'BTV', 'BGR', 'CLT', 'CLE', 'ATL', 'CHS', 'PHL', 'MHT', 'DTW', 'IND', 'SDF', 'GRR', 'TVC', 'AVL', 'MCI', 'ORF', 'EYW', 'SAV', 'ROC', 'PWM', 'BUF', 'MKE', 'MEM', 'RIC', 'MDT', 'ILM', 'MYR', 'MSN', 'PVD', 'ORD', 'RAP', 'AUS', 'MSY', 'XNA', 'SAT']",35.468895078922934
EWR,Newark,SkyWest Airlines Inc.,2022,137,59,14.35820895522388,40.6925,-74.16866,"['MSP', 'BOS', 'ORD', 'DTW']",43.06569343065693
EWR,Newark,Spirit Air Lines,2022,760,316,12.099455040871934,40.6925,-74.16866,"['PIT', 'ATL', 'MCO', 'IAH', 'MYR', 'AUS', 'IND', 'LAS', 'MIA', 'SJU', 'OAK', 'MSY', 'LAX', 'TPA', 'BNA']",41.578947368421055
EWR,Newark,United Air Lines Inc.,2022,6116,2462,11.499745547073791,40.6925,-74.16866,"['BOS', 'LAS', 'MSY', 'SEA', 'CHS', 'LAX', 'SAN', 'SJU', 'DEN', 'IAH', 'SFO', 'SNA', 'MCO', 'CLE', 'PHX', 'AUS', 'MIA', 'BNA', 'TPA', 'ORD', 'PWM', 'SMF', 'PDX', 'MCI', 'ATL', 'MSP', 'ROC', 'JAX', 'STT', 'CLT', 'BQN', 'SAT', 'DTW', 'BUF', 'OGG', 'MEM', 'MYR', 'HNL', 'MSN', 'ORF', 'JAC', 'SLC', 'BZN', 'PHL', 'SYR', 'SAV', 'ANC', 'BTV', 'PIT', 'TVC', 'HDN', 'GRR', 'RNO', 'SBN', 'EGE', 'MKE', 'CMH']",40.25506867233486
EYW,Key West,Allegiant Air,2022,34,17,60.2,24.55611,-81.75956,"['IND', 'PIT', 'AVL', 'BNA']",50.0
EYW,Key West,American Airlines Inc.,2022,193,102,21.0,24.55611,-81.75956,"['CLT', 'PHL', 'ORD']",52.84974093264248
EYW,Key West,Delta Air Lines Inc.,2022,154,39,-0.32666666666666666,24.55611,-81.75956,['ATL'],25.324675324675322
EYW,Key West,Endeavor Air Inc.,2022,22,6,6.681818181818182,24.55611,-81.75956,['ATL'],27.27272727272727
EYW,Key West,Envoy Air,2022,154,67,16.019867549668874,24.55611,-81.75956,"['MIA', 'ORD']",43.506493506493506
EYW,Key West,JetBlue Airways,2022,38,22,30.08823529411765,24.55611,-81.75956,"['BOS', 'JFK']",57.89473684210527
EYW,Key West,Mesa Airlines Inc.,2022,22,18,136.3,24.55611,-81.75956,['IAH'],81.81818181818183
EYW,Key West,Republic Airline,2022,207,129,34.54010695187166,24.55611,-81.75956,"['LGA', 'EWR', 'ORD', 'PHL', 'CLT', 'MIA']",62.31884057971014
FAI,Fairbanks,Alaska Airlines Inc.,2022,266,94,0.0888030888030888,64.81368,-147.85967,"['ANC', 'SEA']",35.338345864661655
FAI,Fairbanks,Delta Air Lines Inc.,2022,73,32,3.8493150684931505,64.81368,-147.85967,"['SEA', 'MSP']",43.83561643835616
FAI,Fairbanks,Horizon Air,2022,151,49,4.027777777777778,64.81368,-147.85967,"['ANC', 'SEA']",32.450331125827816
FAI,Fairbanks,United Air Lines Inc.,2022,24,6,-2.75,64.81368,-147.85967,['ORD'],25.0
FAR,Fargo,Allegiant Air,2022,45,28,25.244444444444444,46.91935,-96.81499,"['LAS', 'AZA', 'BNA', 'LAX']",62.22222222222222
FAR,Fargo,Delta Air Lines Inc.,2022,42,10,-0.04878048780487805,46.91935,-96.81499,['MSP'],23.809523809523807
FAR,Fargo,Envoy Air,2022,92,32,15.644444444444444,46.91935,-96.81499,['ORD'],34.78260869565217
FAR,Fargo,Frontier Airlines Inc.,2022,26,12,68.88461538461539,46.91935,-96.81499,"['DEN', 'MCO']",46.15384615384615
FAR,Fargo,Mesa Airlines Inc.,2022,11,3,24.555555555555557,46.91935,-96.81499,['PHX'],27.27272727272727
FAR,Fargo,Republic Airline,2022,10,2,-14.8,46.91935,-96.81499,['ORD'],20.0
FAR,Fargo,SkyWest Airlines Inc.,2022,433,141,14.786057692307692,46.91935,-96.81499,"['MSP', 'PHX', 'DEN', 'ORD']",32.5635103926097
FAT,Fresno,Alaska Airlines Inc.,2022,44,14,-1.9523809523809523,36.77619,-119.71814,['SEA'],31.818181818181817
FAT,Fresno,Allegiant Air,2022,71,38,13.928571428571429,36.77619,-119.71814,['LAS'],53.52112676056338
FAT,Fresno,American Airlines Inc.,2022,30,12,2.9,36.77619,-119.71814,['PHX'],40.0
FAT,Fresno,Frontier Airlines Inc.,2022,2,1,-5.0,36.77619,-119.71814,['DEN'],50.0
FAT,Fresno,Horizon Air,2022,17,9,9.588235294117647,36.77619,-119.71814,"['PDX', 'SEA']",52.94117647058824
FAT,Fresno,Mesa Airlines Inc.,2022,27,8,20.884615384615383,36.77619,-119.71814,['PHX'],29.629629629629626
FAT,Fresno,SkyWest Airlines Inc.,2022,753,212,1.5866666666666667,36.77619,-119.71814,"['PDX', 'PHX', 'SLC', 'SAN', 'SEA', 'SFO', 'DEN', 'LAX']",28.15405046480744
FAT,Fresno,Southwest Airlines Co.,2022,142,70,14.377777777777778,36.77619,-119.71814,"['LAS', 'DEN']",49.29577464788733
FAT,Fresno,United Air Lines Inc.,2022,56,26,4.181818181818182,36.77619,-119.71814,"['DEN', 'ORD']",46.42857142857143
FAY,Fayetteville,Delta Air Lines Inc.,2022,21,6,3.4285714285714284,34.99147,-78.88,['ATL'],28.57142857142857
FAY,Fayetteville,Endeavor Air Inc.,2022,67,20,24.71641791044776,34.99147,-78.88,['ATL'],29.850746268656714
FAY,Fayetteville,Envoy Air,2022,9,1,5.777777777777778,34.99147,-78.88,['CLT'],11.11111111111111
FAY,Fayetteville,PSA Airlines Inc.,2022,73,16,-5.242857142857143,34.99147,-78.88,['CLT'],21.91780821917808
FAY,Fayetteville,SkyWest Airlines Inc.,2022,13,7,105.23076923076923,34.99147,-78.88,['ATL'],53.84615384615385
FCA,Kalispell,Allegiant Air,2022,17,9,21.705882352941178,48.3114,-114.25507,"['LAS', 'LAX', 'AZA']",52.94117647058824
FCA,Kalispell,American Airlines Inc.,2022,18,12,35.55555555555556,48.3114,-114.25507,"['ORD', 'LGA']",66.66666666666666
FCA,Kalispell,Delta Air Lines Inc.,2022,57,15,9.578947368421053,48.3114,-114.25507,"['SLC', 'MSP']",26.31578947368421
FCA,Kalispell,Frontier Airlines Inc.,2022,1,1,30.0,48.3114,-114.25507,['DEN'],100.0
FCA,Kalispell,Horizon Air,2022,120,72,10.025423728813559,48.3114,-114.25507,['SEA'],60.0
FCA,Kalispell,Mesa Airlines Inc.,2022,2,2,8.0,48.3114,-114.25507,['IAH'],100.0
FCA,Kalispell,Republic Airline,2022,2,0,-21.0,48.3114,-114.25507,['ORD'],0.0
FCA,Kalispell,SkyWest Airlines Inc.,2022,170,48,8.81547619047619,48.3114,-114.25507,"['SLC', 'LAX', 'SFO', 'DEN', 'MSP', 'SAN', 'ORD']",28.235294117647058
