ORIGIN,ORIGIN_CITY,AIRLINE,Year,flights,delayed,avg_delay,LATITUDE,LONGITUDE,connections,pct_delayed
DEN,Denver,Delta Air Lines Inc.,2021,1038,313,3.788292682926829,39.85841,-104.667,"['ATL', 'SEA', 'LAX', 'SLC', 'DTW', 'LGA', 'MSP', 'JFK']",30.154142581888248
DEN,Denver,Frontier Airlines Inc.,2021,2013,613,-0.2546646495209279,39.85841,-104.667,"['AUS', 'TPA', 'FAR', 'MKE', 'LAS', 'LAX', 'MIA', 'PDX', 'CMH', 'FSD', 'ONT', 'GJT', 'SLC', 'SFO', 'ATL', 'IAH', 'SNA', 'OMA', 'OAK', 'CLE', 'CLT', 'PNS', 'BWI', 'BNA', 'BIL', 'PHL', 'DRO', 'FAT', 'IND', 'ELP', 'MEM', 'PHX', 'SAN', 'LIT', 'DTW', 'ANC', 'MCO', 'MSP', 'DSM', 'ORD', 'SDF', 'MSN', 'XNA', 'GEG', 'SAV', 'MSY', 'PSP', 'PIT', 'SEA', 'MCI', 'SMF', 'CHS', 'SAT', 'ABQ', 'GRR', 'MSO', 'TUS', 'BUR', 'JAC', 'ORF', 'TUL', 'OKC', 'BZN', 'ICT', 'RNO', 'TYS', 'FCA', 'MYR', 'GRB', 'ALB', 'SYR', 'BUF', 'EWR', 'JAX', 'BTV', 'BOI', 'SJC']",30.45206159960258
DEN,Denver,JetBlue Airways,2021,205,99,25.615,39.85841,-104.667,"['JFK', 'BOS', 'LGA']",48.292682926829265
DEN,Denver,SkyWest Airlines Inc.,2021,6444,2421,7.109466984884646,39.85841,-104.667,"['DTW', 'GCC', 'XNA', 'SBP', 'TUL', 'MLI', 'MEM', 'MSN', 'WYS', 'OKC', 'JMS', 'BNA', 'JLN', 'XWA', 'LAX', 'SLC', 'ASE', 'TUS', 'RAP', 'PUB', 'GTF', 'DSM', 'HDN', 'DRO', 'FAR', 'COS', 'CPR', 'RKS', 'SAV', 'SBA', 'BUR', 'IDA', 'MSO', 'MOT', 'SMF', 'BZN', 'GJT', 'PSP', 'OMA', 'ELP', 'SJC', 'TYS', 'MFR', 'MRY', 'BOI', 'GSP', 'BIL', 'BFL', 'MCI', 'ATL', 'ACV', 'ABQ', 'CHS', 'SGF', 'EUG', 'AUS', 'HYS', 'LAR', 'LNK', 'GRR', 'FAT', 'EGE', 'FSD', 'ORF', 'MKE', 'SEA', 'RST', 'CLT', 'LBB', 'ICT', 'RNO', 'JAC', 'VEL', 'IND', 'SYR', 'HLN', 'BHM', 'GUC', 'HOB', 'SUX', 'TWF', 'SDF', 'DIK', 'LIT', 'CNY', 'HSV', 'CMH', 'JAX', 'AMA', 'COD', 'VPS', 'FCA', 'ATW', 'PNS', 'SAT', 'RIC', 'MSP', 'MSY', 'LWS', 'SAF', 'FLG', 'GEG', 'PIT', 'PHX', 'PDX', 'TVC']",37.56983240223464
DEN,Denver,Southwest Airlines Co.,2021,8671,4261,11.169750507341531,39.85841,-104.667,"['SEA', 'PDX', 'OMA', 'SMF', 'MCI', 'TUS', 'MSY', 'MCO', 'LAS', 'ALB', 'MDW', 'SAT', 'BUR', 'ONT', 'GEG', 'BZN', 'CHS', 'DAL', 'LAX', 'BUF', 'BOS', 'SAN', 'HOU', 'ICT', 'SNA', 'OAK', 'ATL', 'BOI', 'ABQ', 'PHX', 'SLC', 'AUS', 'TPA', 'PHL', 'TUL', 'ORF', 'COS', 'OKC', 'ORD', 'MEM', 'IND', 'BHM', 'DTW', 'BNA', 'RIC', 'MIA', 'MSP', 'LIT', 'MKE', 'RNO', 'LGB', 'SJC', 'LGA', 'SFO', 'HDN', 'FAT', 'JAX', 'BWI', 'SBA', 'CLE', 'GRR', 'IAH', 'SDF', 'PIT', 'ELP', 'DSM', 'PSP', 'CMH', 'PNS', 'CLT']",49.140814208280474
DEN,Denver,Spirit Air Lines,2021,200,63,4.727748691099476,39.85841,-104.667,"['MSP', 'LAX', 'IAH', 'BWI', 'LAS', 'DTW', 'MIA', 'MCO', 'ATL']",31.5
DEN,Denver,United Air Lines Inc.,2021,6866,2794,7.030213706705969,39.85841,-104.667,"['LAS', 'JAX', 'BWI', 'IAH', 'PHL', 'RNO', 'GRR', 'BIL', 'SAN', 'SLC', 'BOS', 'MCO', 'DSM', 'EWR', 'LAX', 'JAC', 'MCI', 'ORD', 'OMA', 'SEA', 'ONT', 'TPA', 'HNL', 'FCA', 'PDX', 'LGA', 'ATL', 'PHX', 'SJC', 'MSY', 'SFO', 'ANC', 'COS', 'SAT', 'ABQ', 'RAP', 'IND', 'CMH', 'PIT', 'PSP', 'SMF', 'ORF', 'FSD', 'FAT', 'SBA', 'BNA', 'DTW', 'TVC', 'GEG', 'HDN', 'AUS', 'OGG', 'MIA', 'ICT', 'BZN', 'CLE', 'MSN', 'RIC', 'LIH', 'BOI', 'MSO', 'SNA', 'SAV', 'MFR', 'EUG', 'MSP', 'BTV', 'TUS', 'PWM', 'CHS', 'MKE', 'OKC']",40.693271191377804
DHN,Dothan,Endeavor Air Inc.,2021,103,12,-9.563106796116505,31.32134,-85.44963,['ATL'],11.650485436893204
DIK,Dickinson,SkyWest Airlines Inc.,2021,11,5,37.45454545454545,46.79739,-102.80195,['DEN'],45.45454545454545
DLG,Dillingham,Alaska Airlines Inc.,2021,14,4,-8.357142857142858,59.04541,-158.50334,['ANC'],28.57142857142857
DLG,Dillingham,Horizon Air,2021,50,25,3.8863636363636362,59.04541,-158.50334,"['AKN', 'ANC']",50.0
DLH,Duluth,Endeavor Air Inc.,2021,109,17,-7.385321100917431,46.84209,-92.19365,['MSP'],15.59633027522936
DLH,Duluth,Republic Airline,2021,72,26,2.2777777777777777,46.84209,-92.19365,['ORD'],36.11111111111111
DLH,Duluth,SkyWest Airlines Inc.,2021,68,16,3.791044776119403,46.84209,-92.19365,['MSP'],23.52941176470588
DRO,Durango,Frontier Airlines Inc.,2021,12,5,7.25,37.15152,-107.75377,"['LAS', 'DEN']",41.66666666666667
DRO,Durango,SkyWest Airlines Inc.,2021,294,107,5.914089347079038,37.15152,-107.75377,"['DEN', 'PHX', 'SLC', 'LAX']",36.394557823129254
DSM,Des Moines,Allegiant Air,2021,70,30,23.636363636363637,41.53493,-93.66068,"['AZA', 'VPS', 'LAS', 'PSP', 'HOU', 'BNA', 'LAX', 'PDX', 'AUS', 'SAN']",42.857142857142854
DSM,Des Moines,American Airlines Inc.,2021,88,24,-5.988372093023256,41.53493,-93.66068,"['PHX', 'CLT']",27.27272727272727
DSM,Des Moines,Delta Air Lines Inc.,2021,30,2,-11.137931034482758,41.53493,-93.66068,['ATL'],6.666666666666667
DSM,Des Moines,Endeavor Air Inc.,2021,317,41,-8.361904761904762,41.53493,-93.66068,"['DTW', 'ATL', 'MSP', 'LGA']",12.933753943217665
DSM,Des Moines,Envoy Air,2021,146,32,0.2708333333333333,41.53493,-93.66068,"['ORD', 'MIA']",21.91780821917808
DSM,Des Moines,Frontier Airlines Inc.,2021,27,8,3.888888888888889,41.53493,-93.66068,"['DEN', 'MCO', 'LAS']",29.629629629629626
DSM,Des Moines,Mesa Airlines Inc.,2021,117,23,-10.843478260869565,41.53493,-93.66068,"['PHX', 'ORD', 'IAH']",19.65811965811966
DSM,Des Moines,PSA Airlines Inc.,2021,38,6,-12.842105263157896,41.53493,-93.66068,['CLT'],15.789473684210526
DSM,Des Moines,Republic Airline,2021,183,78,14.142045454545455,41.53493,-93.66068,"['CLT', 'ORD', 'MIA']",42.62295081967213
DSM,Des Moines,SkyWest Airlines Inc.,2021,344,95,12.66969696969697,41.53493,-93.66068,"['MSP', 'ORD', 'SLC', 'IAH', 'DEN', 'PHX']",27.61627906976744
DSM,Des Moines,Southwest Airlines Co.,2021,65,25,-1.265625,41.53493,-93.66068,"['DEN', 'LAS', 'PHX']",38.46153846153847
DSM,Des Moines,United Air Lines Inc.,2021,97,41,4.865979381443299,41.53493,-93.66068,"['DEN', 'ORD', 'IAH']",42.2680412371134
DTW,Detroit,Alaska Airlines Inc.,2021,36,13,9.166666666666666,42.21206,-83.34884,['SEA'],36.11111111111111
DTW,Detroit,American Airlines Inc.,2021,210,50,-1.0679611650485437,42.21206,-83.34884,"['CLT', 'PHX', 'MIA']",23.809523809523807
DTW,Detroit,Delta Air Lines Inc.,2021,4033,964,-3.9318692288495134,42.21206,-83.34884,"['ATL', 'TVC', 'SEA', 'AUS', 'BOS', 'SFO', 'LAX', 'SAN', 'BWI', 'MSP', 'EWR', 'DEN', 'MCO', 'BNA', 'LGA', 'PDX', 'LAS', 'TPA', 'JAX', 'BUF', 'CLT', 'JAC', 'MKE', 'PHX', 'PHL', 'ORD', 'MCI', 'SAT', 'SLC', 'MSY', 'MIA', 'GRR', 'ANC', 'ORF', 'IND', 'CLE', 'IAH', 'MSN', 'MYR', 'JFK', 'SJU', 'PWM', 'SAV', 'BZN']",23.90280188445326
DTW,Detroit,Endeavor Air Inc.,2021,3154,679,-2.3850556438791735,42.21206,-83.34884,"['DAY', 'GSP', 'ALB', 'ROC', 'RIC', 'SYR', 'MDT', 'LAN', 'BTV', 'IND', 'SCE', 'MEM', 'CHA', 'MSN', 'MDW', 'TVC', 'JFK', 'GRR', 'TYS', 'ATW', 'CHS', 'DSM', 'MCI', 'BWI', 'PHL', 'SBN', 'AZO', 'CWA', 'BUF', 'GRB', 'EWR', 'CLE', 'ORF', 'ORD', 'PWM', 'LEX', 'BHM', 'MKE', 'PIT', 'EVV', 'PVD', 'BGM', 'CLT', 'SAV', 'CMH', 'HPN', 'MYR', 'HSV', 'SDF', 'BGR', 'BNA', 'OMA']",21.528218135700698
DTW,Detroit,Envoy Air,2021,156,20,-10.272727272727273,42.21206,-83.34884,['ORD'],12.82051282051282
DTW,Detroit,Frontier Airlines Inc.,2021,82,25,10.865853658536585,42.21206,-83.34884,"['LAS', 'DEN', 'MIA', 'MCO']",30.48780487804878
DTW,Detroit,JetBlue Airways,2021,67,21,9.287878787878787,42.21206,-83.34884,"['JFK', 'BOS']",31.343283582089555
DTW,Detroit,Mesa Airlines Inc.,2021,94,22,-8.543478260869565,42.21206,-83.34884,"['IAH', 'ORD']",23.404255319148938
DTW,Detroit,PSA Airlines Inc.,2021,117,23,-8.086206896551724,42.21206,-83.34884,"['CLT', 'PHL']",19.65811965811966
DTW,Detroit,Republic Airline,2021,1485,323,-0.7127297481279782,42.21206,-83.34884,"['GSP', 'PIT', 'PHL', 'SDF', 'BUF', 'CMH', 'ALB', 'EWR', 'OMA', 'RIC', 'ORD', 'LGA', 'IND', 'ORF', 'CHS', 'SYR', 'ROC', 'CLT', 'MCI', 'CLE', 'JAX', 'PWM', 'MYR', 'BNA', 'MDT', 'LEX', 'AUS']",21.75084175084175
DTW,Detroit,SkyWest Airlines Inc.,2021,2178,650,7.908115671641791,42.21206,-83.34884,"['BNA', 'MEM', 'CLE', 'PLN', 'IAH', 'APN', 'PWM', 'OMA', 'FWA', 'ORD', 'MKE', 'DEN', 'ORF', 'MSN', 'ALB', 'CMH', 'LSE', 'ESC', 'PHL', 'RIC', 'MQT', 'PIT', 'TVC', 'PVD', 'SYR', 'CIU', 'MCI', 'SDF', 'SAT', 'GRR', 'HPN', 'SBN', 'ATW', 'IND', 'LAN', 'EWR', 'GRB', 'BGM', 'CHS', 'BUF']",29.843893480257115
DTW,Detroit,Southwest Airlines Co.,2021,445,162,0.5253456221198156,42.21206,-83.34884,"['BNA', 'HOU', 'MDW', 'MCO', 'BWI', 'DEN', 'PHX', 'LAS', 'TPA']",36.40449438202247
DTW,Detroit,Spirit Air Lines,2021,804,235,-0.22081218274111675,42.21206,-83.34884,"['LAX', 'TPA', 'LAS', 'OAK', 'LGA', 'MCO', 'MYR', 'MSY', 'ATL', 'DEN', 'MCI', 'SAN', 'AUS', 'IAH', 'BWI', 'MSP', 'PHX', 'MIA', 'PHL']",29.228855721393032
DTW,Detroit,United Air Lines Inc.,2021,41,15,-4.097560975609756,42.21206,-83.34884,"['DEN', 'IAH', 'EWR', 'ORD']",36.58536585365854
DVL,Devils Lake,SkyWest Airlines Inc.,2021,52,10,9.346938775510203,48.11425,-98.90878,"['DEN', 'JMS']",19.230769230769234
EAU,Eau Claire,SkyWest Airlines Inc.,2021,174,54,17.86904761904762,44.86526,-91.48507,['ORD'],31.03448275862069
EGE,Eagle,American Airlines Inc.,2021,81,29,8.2375,39.64257,-106.9177,"['ORD', 'JFK', 'MIA', 'PHL', 'LGA']",35.80246913580247
EGE,Eagle,Delta Air Lines Inc.,2021,18,7,-1.7777777777777777,39.64257,-106.9177,['ATL'],38.88888888888889
EGE,Eagle,SkyWest Airlines Inc.,2021,129,31,2.793103448275862,39.64257,-106.9177,"['DEN', 'SFO', 'PHX', 'LAX']",24.031007751937985
EGE,Eagle,United Air Lines Inc.,2021,53,15,4.938775510204081,39.64257,-106.9177,"['ORD', 'EWR', 'IAH']",28.30188679245283
EKO,Elko,SkyWest Airlines Inc.,2021,63,18,8.774193548387096,40.82493,-115.7917,['SLC'],28.57142857142857
ELP,El Paso,Allegiant Air,2021,23,17,9.636363636363637,31.80667,-106.37781,"['LAS', 'SAN']",73.91304347826086
ELP,El Paso,American Airlines Inc.,2021,101,31,2.2475247524752477,31.80667,-106.37781,"['ORD', 'CLT']",30.693069306930692
ELP,El Paso,Delta Air Lines Inc.,2021,75,19,-3.466666666666667,31.80667,-106.37781,['ATL'],25.333333333333336
ELP,El Paso,Envoy Air,2021,39,4,-4.512820512820513,31.80667,-106.37781,"['AUS', 'ORD']",10.256410256410255
ELP,El Paso,Frontier Airlines Inc.,2021,20,9,8.25,31.80667,-106.37781,"['LAS', 'DEN', 'ORD']",45.0
ELP,El Paso,Horizon Air,2021,35,18,5.885714285714286,31.80667,-106.37781,['SEA'],51.42857142857142
ELP,El Paso,Mesa Airlines Inc.,2021,302,74,5.8624161073825505,31.80667,-106.37781,"['PHX', 'IAH']",24.503311258278146
ELP,El Paso,Republic Airline,2021,55,7,-10.8,31.80667,-106.37781,"['ORD', 'AUS']",12.727272727272727
ELP,El Paso,SkyWest Airlines Inc.,2021,164,45,8.425,31.80667,-106.37781,"['IAH', 'DEN', 'LAX', 'ORD', 'PHX', 'AUS']",27.439024390243905
ELP,El Paso,Southwest Airlines Co.,2021,528,207,3.3378378378378377,31.80667,-106.37781,"['HOU', 'DAL', 'PHX', 'DEN', 'LAS', 'AUS', 'LAX', 'SAT']",39.20454545454545
ERI,Erie,PSA Airlines Inc.,2021,61,9,-7.2,42.08202,-80.17622,['CLT'],14.754098360655737
ESC,Escanaba,SkyWest Airlines Inc.,2021,70,20,14.442857142857143,45.72267,-87.09373,"['DTW', 'MSP']",28.57142857142857
EUG,Eugene,Allegiant Air,2021,59,24,6.566037735849057,44.12326,-123.21869,"['LAS', 'LAX', 'AZA', 'OAK', 'SNA', 'SAN', 'PSP']",40.67796610169492
EUG,Eugene,Envoy Air,2021,8,1,-8.625,44.12326,-123.21869,['PHX'],12.5
EUG,Eugene,Horizon Air,2021,252,53,-6.415322580645161,44.12326,-123.21869,"['SEA', 'LAX']",21.03174603174603
EUG,Eugene,Mesa Airlines Inc.,2021,39,14,6.657894736842105,44.12326,-123.21869,['PHX'],35.8974358974359
EUG,Eugene,SkyWest Airlines Inc.,2021,414,99,-0.0049261083743842365,44.12326,-123.21869,"['SEA', 'SFO', 'SLC', 'PHX', 'DEN', 'LAX']",23.91304347826087
EUG,Eugene,Southwest Airlines Co.,2021,37,11,3.72972972972973,44.12326,-123.21869,"['LAS', 'OAK']",29.72972972972973
EUG,Eugene,United Air Lines Inc.,2021,49,11,-2.1666666666666665,44.12326,-123.21869,"['DEN', 'SFO']",22.448979591836736
EVV,Evansville,Allegiant Air,2021,3,1,-9.333333333333334,38.03799,-87.53063,['VPS'],33.33333333333333
EVV,Evansville,Endeavor Air Inc.,2021,138,32,-5.2898550724637685,38.03799,-87.53063,"['ATL', 'DTW']",23.18840579710145
EVV,Evansville,Envoy Air,2021,28,4,9.214285714285714,38.03799,-87.53063,['ORD'],14.285714285714285
EWR,Newark,Alaska Airlines Inc.,2021,230,56,-3.668141592920354,40.6925,-74.16866,"['LAX', 'SEA', 'SFO', 'SAN', 'PDX']",24.347826086956523
EWR,Newark,Allegiant Air,2021,56,23,5.867924528301887,40.6925,-74.16866,"['AVL', 'SAV', 'VPS', 'TYS', 'GRR']",41.07142857142857
EWR,Newark,American Airlines Inc.,2021,577,118,-0.20987654320987653,40.6925,-74.16866,"['PHX', 'CLT', 'ORD', 'MIA']",20.45060658578856
EWR,Newark,Delta Air Lines Inc.,2021,380,86,-2.506631299734748,40.6925,-74.16866,"['SLC', 'ATL', 'MSP', 'DTW']",22.63157894736842
EWR,Newark,Endeavor Air Inc.,2021,103,28,-6.53921568627451,40.6925,-74.16866,"['DTW', 'MSP']",27.184466019417474
EWR,Newark,Envoy Air,2021,37,12,-6.27027027027027,40.6925,-74.16866,"['ORD', 'MIA']",32.432432432432435
EWR,Newark,Frontier Airlines Inc.,2021,202,91,18.80203045685279,40.6925,-74.16866,"['LAS', 'MIA', 'MCO', 'TPA', 'ATL', 'SJU']",45.04950495049505
EWR,Newark,JetBlue Airways,2021,1023,495,19.112903225806452,40.6925,-74.16866,"['AUS', 'ATL', 'LAX', 'BOS', 'SJU', 'MCO', 'PHX', 'MIA', 'LAS', 'CHS', 'TPA', 'BQN', 'SFO', 'STT', 'JAX', 'ACK', 'SAN', 'SEA']",48.38709677419355
EWR,Newark,Republic Airline,2021,1721,551,2.0048750761730654,40.6925,-74.16866,"['CMH', 'PVD', 'DTW', 'BOS', 'MSP', 'MSY', 'EYW', 'PWM', 'BNA', 'RIC', 'MYR', 'SAV', 'CHS', 'IND', 'CLT', 'BUF', 'AUS', 'SDF', 'ALB', 'PIT', 'GSP', 'ATL', 'JAX', 'MCI', 'MEM', 'MSN', 'BTV', 'ORF', 'CLE', 'XNA', 'SYR', 'MKE', 'TPA', 'ROC', 'MIA', 'GRR', 'ORD', 'RAP', 'BGR']",32.01626961069145
EWR,Newark,SkyWest Airlines Inc.,2021,84,21,-8.646341463414634,40.6925,-74.16866,"['MSP', 'ORD', 'DTW']",25.0
EWR,Newark,Spirit Air Lines,2021,508,153,2.23265306122449,40.6925,-74.16866,"['IAH', 'MCO', 'LAS', 'SJU', 'TPA', 'ATL', 'MYR', 'BNA', 'MIA', 'AUS', 'MSY', 'BOS']",30.118110236220474
EWR,Newark,United Air Lines Inc.,2021,3796,1348,6.499593826157596,40.6925,-74.16866,"['SFO', 'BNA', 'TPA', 'AUS', 'JAX', 'SAN', 'IAH', 'ATL', 'MIA', 'CLT', 'DEN', 'BOS', 'CLE', 'SEA', 'LAS', 'HNL', 'MCO', 'LAX', 'SJU', 'PHX', 'SNA', 'ORD', 'MSY', 'CHS', 'MSP', 'BZN', 'SLC', 'SMF', 'STT', 'PDX', 'EGE', 'BQN', 'SAT', 'ANC', 'BUF', 'OGG', 'DTW', 'MCI', 'JAC', 'CMH', 'ORF', 'PWM', 'RIC', 'HDN', 'SAV', 'IND', 'ROC', 'SDF']",35.51106427818757
EYW,Key West,Allegiant Air,2021,14,8,31.384615384615383,24.55611,-81.75956,"['BNA', 'AVL', 'IND', 'PIT']",57.14285714285714
EYW,Key West,American Airlines Inc.,2021,162,78,10.197452229299364,24.55611,-81.75956,"['ORD', 'CLT', 'PHL']",48.148148148148145
EYW,Key West,Delta Air Lines Inc.,2021,138,57,12.448529411764707,24.55611,-81.75956,['ATL'],41.30434782608695
EYW,Key West,Endeavor Air Inc.,2021,2,1,-2.0,24.55611,-81.75956,['ATL'],50.0
EYW,Key West,Envoy Air,2021,112,54,11.82882882882883,24.55611,-81.75956,"['MIA', 'ORD']",48.214285714285715
EYW,Key West,JetBlue Airways,2021,81,35,8.227848101265822,24.55611,-81.75956,"['JFK', 'BOS']",43.20987654320987
EYW,Key West,Mesa Airlines Inc.,2021,62,28,8.96774193548387,24.55611,-81.75956,['IAH'],45.16129032258064
EYW,Key West,Republic Airline,2021,458,196,20.439909297052154,24.55611,-81.75956,"['PHL', 'ATL', 'MCO', 'LGA', 'EWR', 'CLT', 'MIA', 'TPA', 'BOS', 'ORD']",42.79475982532751
FAI,Fairbanks,Alaska Airlines Inc.,2021,190,85,6.565217391304348,64.81368,-147.85967,"['ANC', 'SEA', 'SCC']",44.73684210526316
FAI,Fairbanks,American Airlines Inc.,2021,14,10,13.428571428571429,64.81368,-147.85967,['ORD'],71.42857142857143
FAI,Fairbanks,Delta Air Lines Inc.,2021,62,23,0.8688524590163934,64.81368,-147.85967,"['SEA', 'MSP', 'SLC']",37.096774193548384
FAI,Fairbanks,Horizon Air,2021,173,36,-2.0903614457831323,64.81368,-147.85967,['ANC'],20.809248554913296
FAI,Fairbanks,SkyWest Airlines Inc.,2021,9,3,-0.7777777777777778,64.81368,-147.85967,['SEA'],33.33333333333333
FAI,Fairbanks,United Air Lines Inc.,2021,29,3,-9.89655172413793,64.81368,-147.85967,"['ORD', 'ANC']",10.344827586206897
FAR,Fargo,Allegiant Air,2021,70,31,19.432835820895523,46.91935,-96.81499,"['AZA', 'LAS', 'BNA', 'LAX']",44.285714285714285
FAR,Fargo,Delta Air Lines Inc.,2021,36,1,-15.6,46.91935,-96.81499,['MSP'],2.7777777777777777
FAR,Fargo,Endeavor Air Inc.,2021,34,11,5.382352941176471,46.91935,-96.81499,['MSP'],32.35294117647059
FAR,Fargo,Envoy Air,2021,114,24,-8.350877192982455,46.91935,-96.81499,['ORD'],21.052631578947366
FAR,Fargo,Frontier Airlines Inc.,2021,21,5,-13.571428571428571,46.91935,-96.81499,"['DEN', 'MCO']",23.809523809523807
FAR,Fargo,Mesa Airlines Inc.,2021,7,4,8.428571428571429,46.91935,-96.81499,['PHX'],57.14285714285714
FAR,Fargo,Republic Airline,2021,34,6,-2.3125,46.91935,-96.81499,['ORD'],17.647058823529413
FAR,Fargo,SkyWest Airlines Inc.,2021,441,99,0.4883720930232558,46.91935,-96.81499,"['DEN', 'MSP', 'ORD', 'PHX']",22.448979591836736
FAT,Fresno,Alaska Airlines Inc.,2021,7,4,9.285714285714286,36.77619,-119.71814,['SEA'],57.14285714285714
FAT,Fresno,Allegiant Air,2021,72,25,9.492537313432836,36.77619,-119.71814,['LAS'],34.72222222222222
FAT,Fresno,American Airlines Inc.,2021,46,15,1.3043478260869565,36.77619,-119.71814,"['PHX', 'ORD']",32.608695652173914
FAT,Fresno,Frontier Airlines Inc.,2021,17,6,7.266666666666667,36.77619,-119.71814,['DEN'],35.294117647058826
FAT,Fresno,Horizon Air,2021,133,54,7.4,36.77619,-119.71814,"['PDX', 'SEA', 'SAN', 'LAX']",40.6015037593985
FAT,Fresno,Mesa Airlines Inc.,2021,28,8,12.0,36.77619,-119.71814,['PHX'],28.57142857142857
FAT,Fresno,SkyWest Airlines Inc.,2021,849,209,1.894736842105263,36.77619,-119.71814,"['SLC', 'SAN', 'LAX', 'PHX', 'SEA', 'DEN', 'SFO', 'PDX', 'ORD']",24.617196702002357
FAT,Fresno,Southwest Airlines Co.,2021,93,56,11.505376344086022,36.77619,-119.71814,"['LAS', 'DEN']",60.215053763440864
FAT,Fresno,United Air Lines Inc.,2021,25,10,8.64,36.77619,-119.71814,['DEN'],40.0
FAY,Fayetteville,Delta Air Lines Inc.,2021,17,3,-7.705882352941177,34.99147,-78.88,['ATL'],17.647058823529413
FAY,Fayetteville,Endeavor Air Inc.,2021,100,11,-8.89,34.99147,-78.88,['ATL'],11.0
FAY,Fayetteville,PSA Airlines Inc.,2021,172,58,2.175438596491228,34.99147,-78.88,['CLT'],33.72093023255814
FCA,Kalispell,Allegiant Air,2021,25,14,7.8,48.3114,-114.25507,"['AZA', 'OAK', 'LAS', 'LAX', 'SAN']",56.00000000000001
FCA,Kalispell,American Airlines Inc.,2021,33,16,93.81818181818181,48.3114,-114.25507,"['CLT', 'ORD', 'LGA']",48.484848484848484
FCA,Kalispell,Delta Air Lines Inc.,2021,78,19,-6.205128205128205,48.3114,-114.25507,"['MSP', 'SLC', 'ATL']",24.358974358974358
FCA,Kalispell,Envoy Air,2021,12,4,-10.166666666666666,48.3114,-114.25507,['ORD'],33.33333333333333
FCA,Kalispell,Frontier Airlines Inc.,2021,6,5,55.666666666666664,48.3114,-114.25507,['DEN'],83.33333333333334
FCA,Kalispell,Horizon Air,2021,153,64,0.125,48.3114,-114.25507,"['SEA', 'SAN', 'PDX', 'LAX']",41.830065359477125
FCA,Kalispell,JetBlue Airways,2021,12,4,-2.5,48.3114,-114.25507,['JFK'],33.33333333333333
FCA,Kalispell,Mesa Airlines Inc.,2021,16,0,-17.142857142857142,48.3114,-114.25507,['IAH'],0.0
FCA,Kalispell,Republic Airline,2021,4,0,-22.0,48.3114,-114.25507,['ORD'],0.0
FCA,Kalispell,SkyWest Airlines Inc.,2021,254,63,3.9919354838709675,48.3114,-114.25507,"['SLC', 'DEN', 'LAX', 'MSP', 'SFO', 'SEA', 'ORD']",24.803149606299215
FCA,Kalispell,United Air Lines Inc.,2021,101,49,8.6,48.3114,-114.25507,"['DEN', 'ORD', 'IAH']",48.51485148514851
FLG,Flagstaff,Mesa Airlines Inc.,2021,5,1,3.4,35.13845,-111.67122,['PHX'],20.0
FLG,Flagstaff,SkyWest Airlines Inc.,2021,170,42,7.4817073170731705,35.13845,-111.67122,"['PHX', 'DEN']",24.705882352941178
FNT,Flint,Allegiant Air,2021,21,9,20.764705882352942,42.9655,-83.74346,"['BNA', 'AZA', 'LAS']",42.857142857142854
FNT,Flint,Envoy Air,2021,168,34,-8.207317073170731,42.9655,-83.74346,['ORD'],20.238095238095237
FNT,Flint,PSA Airlines Inc.,2021,91,25,5.644444444444445,42.9655,-83.74346,['CLT'],27.472527472527474
FNT,Flint,SkyWest Airlines Inc.,2021,24,8,-6.166666666666667,42.9655,-83.74346,['ORD'],33.33333333333333
FSD,Sioux Falls,Allegiant Air,2021,56,29,46.41818181818182,43.58135,-96.7417,"['BNA', 'AZA', 'LAS', 'SNA', 'LAX']",51.78571428571429
FSD,Sioux Falls,Delta Air Lines Inc.,2021,21,3,-10.285714285714286,43.58135,-96.7417,"['ATL', 'MSP']",14.285714285714285
FSD,Sioux Falls,Endeavor Air Inc.,2021,74,16,0.7027027027027027,43.58135,-96.7417,"['ATL', 'MSP']",21.62162162162162
FSD,Sioux Falls,Envoy Air,2021,108,44,23.846153846153847,43.58135,-96.7417,['ORD'],40.74074074074074
FSD,Sioux Falls,Frontier Airlines Inc.,2021,25,6,-5.333333333333333,43.58135,-96.7417,"['LAS', 'DEN', 'MCO']",24.0
FSD,Sioux Falls,Mesa Airlines Inc.,2021,64,18,16.047619047619047,43.58135,-96.7417,['PHX'],28.125
FSD,Sioux Falls,PSA Airlines Inc.,2021,52,11,-9.25,43.58135,-96.7417,['CLT'],21.153846153846153
FSD,Sioux Falls,SkyWest Airlines Inc.,2021,345,76,-0.7382352941176471,43.58135,-96.7417,"['MSP', 'DEN', 'ORD']",22.028985507246375
FSD,Sioux Falls,United Air Lines Inc.,2021,38,15,2.72972972972973,43.58135,-96.7417,"['ORD', 'DEN']",39.473684210526315
FWA,Fort Wayne,Allegiant Air,2021,24,13,17.130434782608695,40.97847,-85.19515,"['AZA', 'LAS', 'MYR']",54.166666666666664
FWA,Fort Wayne,Endeavor Air Inc.,2021,125,15,-11.768,40.97847,-85.19515,['ATL'],12.0
FWA,Fort Wayne,Envoy Air,2021,42,2,-16.666666666666668,40.97847,-85.19515,['ORD'],4.761904761904762
FWA,Fort Wayne,PSA Airlines Inc.,2021,56,17,3.8545454545454545,40.97847,-85.19515,['CLT'],30.357142857142854
FWA,Fort Wayne,SkyWest Airlines Inc.,2021,345,109,4.198813056379822,40.97847,-85.19515,"['MSP', 'ORD', 'DTW']",31.594202898550726
